received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,latitude,longitude,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-11-23T07:49:56.942000,orange,sos,RING,2013-11-23T08:49:00,45,F,5,DIABOUGOU,11004001,village,14.44,-11.28,"A2, F8, F9",3,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,
2013-11-23T11:29:08.072000,orange,sos,RING,2013-11-23T11:29:00,18,M,1,KEMOGOLA,31001001,village,11.66,-6.45,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T13:05:03,orange,sos,CALL_ME,2013-11-23T13:05:00,19,F,5,ABAKOIRA SONRAI,73001001,village,17.03,-1.57,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-11-23T16:24:59,orange,sos,CALL_ME,2013-11-23T16:24:00,25,M,5,DIAMARABOUGOU,41031133,village,13.67,-6.08,A1,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:30:54.082000,orange,sos,RING,2013-11-23T17:30:00,25,F,3,DOGODOUMA,91094112,village,,,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:42:43.259000,orange,sos,RING,2013-11-23T17:42:00,18,M,5,BONDO,56011000,commune,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:43:10.799000,orange,sos,RING,2013-11-23T17:43:00,25,M,1,BERGER,71013063,village,,,B1,1,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:43:14,orange,sos,SMS_HOTLINE,2013-11-23T17:43:00,18,M,1,BANCONI,91091001,village,,,A2,1,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:43:27,orange,sos,CALL_ME,2013-11-23T17:43:00,39,F,1,BAMBELA,11001001,village,14.63,-11.57,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-11-23T17:43:32.498000,orange,sos,RING,2013-11-23T17:43:00,22,M,3,BADIALAN 1,91093001,village,,,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:47:17.023000,orange,sos,CALL_ME,2013-11-23T17:47:00,25,F,1,FAYA - TEGUEKORO,41001998,village,13.68,-6.16,F3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,
2013-11-23T17:44:10,orange,sos,CALL_ME,2013-11-23T17:44:00,33,M,1,KOROFINA SUD,91091667,village,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:44:28,orange,sos,CALL_ME,2013-11-23T17:44:00,44,F,1,BADIALAN 3,91093111,village,,,D3,1,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:44:40.207000,orange,sos,RING,2013-11-23T17:44:00,25,M,1,FARABA,32022001,village,11.31,-7.64,"B2, B3",2,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:44:46,orange,sos,CALL_ME,2013-11-23T17:20:00,54,F,1,BAKARIBOUGOU,91092091,village,,,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:47:05,orange,sos,CALL_ME,2013-11-23T17:47:00,38,M,2,BAMAKO-COURA,91093166,village,,,"E9, F1",2,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,
2013-11-23T17:46:49.527000,orange,sos,RING,2013-11-23T13:46:00,28,F,1,ZAMBOUGOU,22001946,village,13.58,-7.5,C2,1,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:49:24.763000,orange,sos,RING,2013-11-23T15:49:00,28,F,6,BINATOMABOUGOU,41031100,village,13.61,-6.05,D2,1,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-23T17:49:32,orange,sos,CALL_ME,2013-11-23T13:49:00,33,F,1,BAMBELA,11001001,village,14.63,-11.57,F12,1,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,
